RecordID,Incident_ID,AddressRaw,AddressStandardized,AlarmDateTimeAmericaNY,CauseOfIgnition,FireAreaOfOrigin,FireType,HeatSource,IncidentDurationMinutes,ItemFirstIgnited,Latitude,Longitude,PropertyLossDollars,PropertyUse,StreetName,StreetNumber,StreetPostDirection,StreetPredirection,StreetSuffix,UnitFirstArrive,UnitFirstResponseTimeMinutes,Year,ZipCode
93,2032219,1607 GROVE RD,1607 GROVE RD,2003/07/31 16:12:13+00,Intentional,"Outside area, other",Special outside fire,Undetermined,33.40000153,"General materials, other",38.06000137,-78.48000336,0, ,GROVE,1607, , ,RD,E2,2.47000003,2003,22902
94,3030295,300 MASSIE RD,300 MASSIE RD,2003/08/02 12:20:45+00,Cause undetermined after investigation,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,113.40000153,Undetermined,38.04999924,-78.51000214,0, ,MASSIE,300, , ,RD,E6,4.42999983,2003,22903
95,2032246, , ,2003/08/02 16:40:39+00,Unintentional,Cargo/trunk area - all vehicles,Mobile property (vehicle) fire,Heat from undetermined smoking material,13.10000038,"Furniture, utensils, other",38.00999832,-78.48999786,0, , , , , , ,E2,3.36999989,2003,22901
96,2032299,918 PRESTON AVE,918 PRESTON AVE,2003/08/06 19:24:29+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat, spark from friction",10.10000038,"Electrical wire, cable insulation",38.04000092,-78.48999786,1250, ,PRESTON,918, , ,AVE,E7,2.6500001,2003,22901
97,2032401,1109 5TH ST SW,1109 5TH ST SW,2003/08/15 19:00:03+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,12.10000038,"Electrical wire, cable insulation",38.06999969,-78.48999786,0, ,5TH,1109,SW, ,ST,E5,4.57999992,2003,22901
98,2032640,600 PRESTON AVE,600 PRESTON AVE,2003/09/02 19:23:28+00,Unintentional,Railroad right of way: on or near,Mobile property (vehicle) fire,"Hot or smoldering object, other",39.09999847,Railroad ties,38.04000092,-78.48999786,0,Railroad right of way,PRESTON,600, , ,AVE,E5,1.72000003,2003,22902
99,2032678,943 PRESTON AVE,943 PRESTON AVE,2003/09/04 20:07:54+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,21.79999924,"Electrical wire, cable insulation",38.04000092,-78.48999786,0,"Residential street, road or residential driveway",PRESTON,943, , ,AVE,E7,2.88000011,2003,22901
100,2032752,1137 EMMET ST N,1137 EMMET ST N,2003/09/13 01:04:17+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,30.5,"Electrical wire, cable insulation",38.04999924,-78.5,0,Vehicle parking area,EMMET,1137,N, ,ST,E2,4.51999998,2003,22903
101,2032813,1001 SHERIDAN AVE,1001 SHERIDAN AVE,2003/09/18 19:39:14+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",36.5,"Electrical wire, cable insulation",38.04000092,-78.47000122,0, ,SHERIDAN,1001, , ,AVE,E1,5.75,2003,22901
102,2033037,116 SHASTA CT,116 SHASTA CT,2003/09/21 16:33:47+00,Failure of equipment or heat source,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Arcing,1.89999998,Floor covering or rug/carpet/mat,38.00999832,-78.51000214,0,1 or 2 family dwelling,SHASTA,116, , ,CT,E7,0.27000001,2003,22902
103,2033158,802 NALLE ST,802 NALLE ST,2003/09/30 21:51:53+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,"Spark, ember, or flame from operating equipment",79.59999847,Wearing apparel not on a person,38.02999878,-78.48999786,0,1 or 2 family dwelling,NALLE,802, , ,ST,E5,3.36999989,2003,22902
104,2033161,802 NALLE ST,802 NALLE ST,2003/10/01 00:57:30+00,Cause under investigation,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Undetermined,135.6000061,Wearing apparel not on a person,38.02999878,-78.48999786,0,1 or 2 family dwelling,NALLE,802, , ,ST,E7,3.57999992,2003,22902
105,2033246,405 4TH ST NW,405 4TH ST NW,2003/10/10 15:59:19+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",8.30000019,Flammable liquid/gas - in/from engine or burner,38.02999878,-78.48999786,0,"Street, other",4TH,405,NW, ,ST,BC1,1.91999996,2003,22902
106,2033254,613 AVON ST,613 AVON ST,2003/10/10 19:41:04+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,10.10000038,"Electrical wire, cable insulation",38.02000046,-78.48000336,0,Vehicle parking area,AVON,613, , ,ST,E7,2.26999998,2003,22902
107,2033315, , ,2003/10/16 07:12:46+00,Cause under investigation,"Fuel tank, fuel line",Mobile property (vehicle) fire,Undetermined,37.5,"General materials, other",38.00999832,-78.48999786,0, , , , , , ,E2,6.67999983,2003,22903
108,2033325,1811 LAMBETH LN,1811 LAMBETH LN,2003/10/17 07:54:11+00,Intentional,"Common room, den, family room, living room, lounge",Structure Fire,Hot ember or ash,103.19999695,"Mattress, pillow",38.04000092,-78.5,500,"Sorority house, fraternity house",LAMBETH,1811, , ,LN,E2,5.28000021,2003,22903
109,2033337,801 EMMET ST,801 EMMET ST N,2003/10/18 11:46:04+00,Failure of equipment or heat source,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,"Heat from powered equipment, other",17.10000038,"Electrical wire, cable insulation",38.04999924,-78.5,0,"Street, other",EMMET,801,N, ,ST,E6,3.57999992,2003,22903
110,3030527,116 ENGINEER'S WAY,116 ENGINEER'S WAY,2003/10/23 21:29:28+00,Smoking, ,Natural vegetation fire,Cigarette,41.29999924, ,38.02999878,-78.51000214,0,"Adult education center, college classroom",ENGINEER'S,116, , ,WAY,E6,4.4000001,2003,22903
111,2033396,402 MONTICELLO RD,402 MONTICELLO RD,2003/10/24 23:18:45+00,Unintentional,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Hot ember or ash,25.60000038,"Linen; other than bedding",38.02999878,-78.48000336,0, ,MONTICELLO,402, , ,RD,E5,3.36999989,2003,22902
112,2033397,735 PARK ST,735 PARK ST,2003/10/25 02:17:29+00,Intentional,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,72.90000153,Undetermined,38.04000092,-78.47000122,52000,Vehicle parking area,PARK,735, , ,ST,E3,3.31999993,2003,22902
113,2033399,735 PARK ST,735 PARK ST,2003/10/25 04:30:00+00,Cause under investigation,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,30.5,Undetermined,38.04000092,-78.47000122,52000,Vehicle parking area,PARK,735, , ,ST,E1,6,2003,22902
114,2033494,600 CHERRY AVE,600 CHERRY AVE,2003/11/02 22:07:45+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,16.29999924,"Electrical wire, cable insulation",38.02999878,-78.48999786,0,Street or road in commercial area,CHERRY,600, , ,AVE,BC5,0.57999998,2003,22902
115,2033522,1900 JEFFERSON PARK,1900 JEFFERSON PARK AVE,2003/11/05 00:26:09+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Candle,59.90000153,"Upholstered sofa, chair, vehicle seats",0,0,0,Multifamily dwelling,JEFFERSON PARK,1900, , ,AVE,E6,0.13,2003,22901
116,2033546,1021 WERTLAND ST,1021 WERTLAND ST,2003/11/07 08:42:28+00,Cause under investigation,"Egress/exit, other",Structure Fire,Undetermined,136.6000061,"Interior wall covering excluding drapes, etc.",38.02999878,-78.48999786,0,Multifamily dwelling,WERTLAND,1021, , ,ST,BC4,3.29999995,2003,22902
117,2033556,100 RIDGE ST,100 RIDGE ST,2003/11/08 04:54:07+00,Cause under investigation,"Laundry area, wash house (laundry)",Structure Fire,Undetermined,295.29998779,"Soft goods, wearing apparel, other",38.02999878,-78.48999786,50000,Multifamily dwelling,RIDGE,100, , ,ST,LAD01,2.48000002,2003,22902
118,2033632, , ,2003/11/13 22:19:31+00,Cause undetermined after investigation,Undetermined,Mobile property (vehicle) fire,Undetermined,12.60000038,Undetermined,38.00999832,-78.48999786,0,"Residential street, road or residential driveway", , , , , ,E5,2.98000002,2003,22903
119,2033750,2014 LEWIS MOUNTAIN RD,2014 LEWIS MOUNTAIN RD,2003/11/24 18:04:30+00,Failure of equipment or heat source,"Cooking area, kitchen",Structure Fire,"Heat from powered equipment, other",209.3999939,Undetermined,38.04000092,-78.51000214,0,1 or 2 family dwelling,LEWIS MOUNTAIN,2014, , ,RD,E6,2.81999993,2003,22903
120,2033772,1613 EMMET ST N,1613 EMMET ST N,2003/11/26 20:56:35+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,9.80000019,Undetermined,38.06000137,-78.48999786,0,Vehicle parking area,EMMET,1613,N, ,ST,E2,2.72000003,2003,22901
121,2033784, , ,2003/11/28 01:50:39+00,Failure of equipment or heat source,"Exterior, exposed surface",Mobile property (vehicle) fire,"Heat from powered equipment, other",29.5,"General materials, other",38.00999832,-78.48999786,0,"Street, other", , , , , ,E5,3.63000011,2003,22901
122,2033835,614 DICE ST,614 DICE ST,2003/12/02 12:24:16+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Undetermined,115.40000153,Wearing apparel not on a person,38.02999878,-78.48999786,30000,"Boarding/rooming house, residential hotels",DICE,614, , ,ST,BC6,1.60000002,2003,22902
123,3030646,116 ENGINEER'S WAY,116 ENGINEER'S WAY,2003/12/05 00:53:30+00,Unintentional,"Maintenance shop or area, paint shop or area",Structure Fire,"Molten, hot material",25.10000038,"Dust, fiber, lint, including sawdust and excelsior",38.02999878,-78.51000214,0,"Adult education center, college classroom",ENGINEER'S,116, , ,WAY,BC2,5.57000017,2003,22903
124,2033863,800 PROSPECT AVE,800 PROSPECT AVE,2003/12/05 01:21:26+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",56.90000153,"Liquids, piping, filters, other",38.02000046,-78.5,0,"Street, other",PROSPECT,800, , ,AVE,E7,4.36999989,2003,22902
125,2033889,946 GRADY AVE,946 GRADY AVE,2003/12/07 04:34:14+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",14.60000038,"General materials, other",38.04000092,-78.48999786,0,Vehicle parking area,GRADY,946, , ,AVE,E1,6.03000021,2003,22901
126,2033968,1721 JEFFERSON PARK,1721 JEFFERSON PARK AVE,2003/12/15 08:40:50+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Arcing,117.59999847,"Soft goods, wearing apparel, other",38.02999878,-78.51000214,1000,1 or 2 family dwelling,JEFFERSON PARK,1721, , ,AVE,E6,5.28000021,2003,22903
127,2034004,1401 RUGBY RD,1401 RUGBY RD,2003/12/17 23:45:25+00,Unintentional,"Common room, den, family room, living room, lounge",Structure Fire,Candle,60,Decoration,38.04999924,-78.48999786,0,1 or 2 family dwelling,RUGBY,1401, , ,RD,E2,2.97000003,2003,22903
128,2034071, , ,2003/12/24 16:35:36+00,"Cause, other",Undetermined,Mobile property (vehicle) fire,Undetermined,4.5999999,Undetermined,38.00999832,-78.48999786,0, , , , , , ,E1,3.11999989,2003,22901
129,2034090,921 HENRY AVE,921 HENRY AVE,2003/12/26 00:15:55+00,Cause under investigation,"Storage room, area, tank, or bin",Structure Fire,"Hot or smoldering object, other",218,Structural member or framing,38.04000092,-78.48999786,45000,Multifamily dwelling,HENRY,921, , ,AVE,E7,3.13000011,2003,22901
130,2034143,1216 SMITH ST,1216 SMITH ST,2004/01/01 03:52:43+00,Equipment, ,Natural vegetation fire,Arcing,20.70000076, ,38.04000092,-78.45999908,0,"Pipeline, power line or other utility right of way",SMITH,1216, , ,ST,E1,10.43000031,2003,22901
131,2040012,725 STONEHENGE AVE,725 STONEHENGE AVE,2004/01/02 17:24:41+00,Intentional,"Structural area, other",Structure Fire,Heat from undetermined smoking material,14.30000019,"Structural component or finish, other",38.04999924,-78.47000122,0,"Outbuilding, protective shelter",STONEHENGE,725, , ,AVE,E5,4.07999992,2004,22901
132,2040021,2218 BARRACKS RD,2218 BARRACKS RD,2004/01/03 00:09:42+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,15.80000019,"Pipe, duct, conduit or hose",38.00999832,-78.48999786,0,"Food and beverage sales, grocery store",BARRACKS,2218, , ,RD,E6,5.30000019,2004,22902
133,2040034,1001 FOREST HILLS AVE,1001 FOREST HILLS AVE,2004/01/04 20:56:51+00,Failure of equipment or heat source,"Cooking area, kitchen",Structure Fire,"Heat from powered equipment, other",42.20000076,"Dust, fiber, lint, including sawdust and excelsior",38.04000092,-78.48000336,0,1 or 2 family dwelling,FOREST HILLS,1001, , ,AVE,E2,2.25,2004,22901
134,2040043,1114 GORDON AVE,1114 GORDON AVE,2004/01/05 21:38:54+00,Unintentional,"Laundry area, wash house (laundry)",Structure Fire,"Radiated, conducted heat from operating equipment",93.5,Insulation within structural area,38.04000092,-78.48999786,300,Multifamily dwelling,GORDON,1114, , ,AVE,BC6,2.63000011,2004,22903
135,2040047,601 CHERRY AVE,601 CHERRY AVE,2004/01/06 12:02:03+00,Unintentional,"Equipment or service area, other",Structure Fire,"Spark, ember, or flame from operating equipment",22.10000038,"Rubbish, trash, or waste",38.02999878,-78.48999786,0,"Laundry, dry cleaning",CHERRY,601, , ,AVE,BC1,0.33000001,2004,22902
136,2040055,613 ROCK CREEK RD,613 ROCK CREEK RD,2004/01/06 19:45:13+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Heat from powered equipment, other",37.20000076,Cabinetry (including built-in),38.02000046,-78.5,1000,1 or 2 family dwelling,ROCK CREEK,613, , ,RD,C2,3.11999989,2004,22902
137,2040067,508 LEXINGTON AVE,508 LEXINGTON AVE,2004/01/07 15:51:54+00,Failure of equipment or heat source,"Common room, den, family room, living room, lounge",Structure Fire,Arcing,221,Structural member or framing,38.02999878,-78.47000122,100000,1 or 2 family dwelling,LEXINGTON,508, , ,AVE,C2,1.95000005,2004,22902
138,2040081,521 ROUGEMONT AVE,521 ROUGEMONT AVE,2004/01/08 23:11:24+00,Failure of equipment or heat source,"Bathroom, checkroom, lavatory, locker room",Structure Fire,Arcing,58.29999924,"Interior wall covering excluding drapes, etc.",38.02000046,-78.48999786,0,1 or 2 family dwelling,ROUGEMONT,521, , ,AVE,E5,3.18000007,2004,22902
139,2040203,1600 6TH ST SE,1600 6TH ST SE,2004/01/22 20:47:16+00,Failure of equipment or heat source,"Heating room or area, water heater area",Fire in mobile property used as a fixed structure,"Radiated, conducted heat from operating equipment",159.8999939,"Electrical wire, cable insulation",38.02000046,-78.48999786,70000,1 or 2 family dwelling,6TH,1600,SE, ,ST,P1,0.75,2004,22902
140,2040235,353 10TH ST NW,353 10TH ST NW,2004/01/25 19:36:19+00,Intentional,"Bathroom, checkroom, lavatory, locker room",Structure Fire,Candle,97.30000305,"Rubbish, trash, or waste",38.04000092,-78.48999786,7000,1 or 2 family dwelling,10TH,353,NW, ,ST,E7,2.63000011,2004,22902
141,2040238,313 6TH ST SW,313 6TH ST SW,2004/01/26 02:10:11+00, , ,Structure Fire, ,57.59999847, ,38.02999878,-78.48999786,0,1 or 2 family dwelling,6TH,313,SW, ,ST,E7,4.55000019,2004,22902
142,2040239,353 10TH ST NW,353 10TH ST NW,2004/01/26 03:50:05+00,Unintentional,"Attic: vacant, crawl space above top story, cupola",Structure Fire,Hot ember or ash,248.80000305,Insulation within structural area,38.04000092,-78.48999786,40000,Multifamily dwelling,10TH,353,NW, ,ST,E7,2.01999998,2004,22902
143,2040288,100 RIDGE ST,100 RIDGE ST,2004/01/31 17:43:11+00,Failure of equipment or heat source,"Cooking area, kitchen",Structure Fire,"Hot or smoldering object, other",43,"Cooking materials, including edible materials",38.02999878,-78.48999786,0,Multifamily dwelling,RIDGE,100, , ,ST,E7,0.07,2004,22902
144,3040070,7 W PAVILION - BLDG,KEY ALY,2004/02/01 19:53:13+00,Failure of equipment or heat source,"Cooking area, kitchen",Structure Fire,"Spark, ember, or flame from operating equipment",92.80000305,Flammable liquid/gas - in/from final container,0,0,2000,"Eating, drinking places",KEY, , , ,ALY,BC3,2.3499999,2004,22904
145,2040313,1718 KING MOUNTAIN RD,1718 KING MOUNTAIN RD,2004/02/03 12:48:21+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Spark, ember, or flame from operating equipment",29.5,"Electrical wire, cable insulation",38.06000137,-78.48000336,5000,"Residential street, road or residential driveway",KING MOUNTAIN,1718, , ,RD,E2,4.01999998,2004,22901
146,2040329,508 HARRIS ROAD,508 HARRIS RD,2004/02/04 17:36:49+00,Unintentional,"Common room, den, family room, living room, lounge",Structure Fire,"Radiated, conducted heat from operating equipment",27.39999962,"Cooking materials, including edible materials",38.02000046,-78.5,0,"Elementary school, including kindergarten",HARRIS,508, , ,RD,BC1,2.11999989,2004,22902
147,2040349,742 ORANGEDALE AVE,742 ORANGEDALE AVE,2004/02/07 05:14:08+00,Cause under investigation,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,187.8999939,"Upholstered sofa, chair, vehicle seats",38.02000046,-78.5,0, ,ORANGEDALE,742, , ,AVE,E7,3.88000011,2004,22902
148,2040373,1303 BELLEVIEW AVE,1303 BELLEVIEW AVE,2004/02/08 17:15:48+00,Failure of equipment or heat source,"Vehicle storage area; garage, carport",Structure Fire,"Radiated, conducted heat from operating equipment",203.19999695,Floor covering or rug/carpet/mat,38.04000092,-78.45999908,55000,"Parking garage, (detached residential garage)",BELLEVIEW,1303, , ,AVE,LAD01,4.51999998,2004,22901
149,2040387,416 MONROE LANE,416 MONROE LN,2004/02/10 10:42:42+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Candle,658.70001221,Flammable liquid/gas - uncontained,38.02999878,-78.5,270000,Multifamily dwelling,MONROE,416, , ,LN,E7,3.51999998,2004,22903
150,2040468, , ,2004/02/17 13:19:28+00,Failure of equipment or heat source,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,"Radiated, conducted heat from operating equipment",15.60000038,"General materials, other",38.00999832,-78.48999786,0, , , , , , ,E7,2.01999998,2004,22902
151,2040490,1702 GORDON AVE,1702 GORDON AVE,2004/02/19 03:40:00+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Candle,20.89999962,"Furniture, utensils, other",38.04000092,-78.5,20,"Sorority house, fraternity house",GORDON,1702, , ,AVE,BC2,3.75,2004,22903
152,2040582,2205 FONTAINE AVE,2205 FONTAINE AVE,2004/02/26 14:32:23+00,Smoking, ,Natural vegetation fire,Cigarette,14.19999981, ,38.02999878,-78.51999664,0,Graded and cared-for plots of land,FONTAINE,2205, , ,AVE,E7,0.22,2004,22903
153,2040594,1901 EMMET ST N,1901 EMMET ST N,2004/02/27 13:23:10+00,Failure of equipment or heat source,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Arcing,145.3999939,"Electrical wire, cable insulation",38.06000137,-78.48999786,0,"Hotel/motel, commercial",EMMET,1901,N, ,ST,E2,2.4000001,2004,22901
154,2040620, , ,2004/02/29 18:41:53+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,10.89999962,"Electrical wire, cable insulation",38.00999832,-78.48999786,0,Vehicle parking area, , , , , ,E2,1.5,2004,22901
