RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
497,020027000,Open Porch,,315,WESTVIEW RD,1848,
498,020028000,First Floor,,2241,WESTVIEW RD,1844,
499,020028000,Cellar,,752,WESTVIEW RD,1844,
500,020028000,Finished Attic,,1106,WESTVIEW RD,1844,
501,020028000,Open Porch,,473,WESTVIEW RD,1844,
502,020028000,Unfinished Attic,,511,WESTVIEW RD,1844,
503,020029000,First Floor,,2620,WESTVIEW RD,1834,
504,020029000,Second Floor,,108,WESTVIEW RD,1834,
505,020029000,Cellar,,360,WESTVIEW RD,1834,
506,020029000,Finished Attic,,520,WESTVIEW RD,1834,
507,020029000,Finished Half-Story,,1192,WESTVIEW RD,1834,
508,020029000,Screened Porch,,198,WESTVIEW RD,1834,
509,020029000,Stoop,,24,WESTVIEW RD,1834,
510,020031000,First Floor,,2284,FIELD RD,1859,
511,020031000,Second Floor,,2284,FIELD RD,1859,
512,020031000,Brick Patio,,651,FIELD RD,1859,
513,020031000,Basement,,1054,FIELD RD,1859,
514,020031000,Open Porch,,28,FIELD RD,1859,
515,020031000,Stoop,,21,FIELD RD,1859,
516,020032000,First Floor,,1670,FIELD RD,1861,
517,020032000,Basement,,1568,FIELD RD,1861,
518,020032000,Finished Attic,,1568,FIELD RD,1861,
519,020032000,Screened Porch,,224,FIELD RD,1861,
520,020032000,Stoop,,56,FIELD RD,1861,
521,020033000,First Floor,,1740,FIELD RD,1862,
522,020033000,Basement,,1740,FIELD RD,1862,
523,020033000,Finished Half-Story,,1740,FIELD RD,1862,
524,020033000,Open Porch,,30,FIELD RD,1862,
525,020033000,Screened Porch,,280,FIELD RD,1862,
526,020034000,First Floor,,1490,WINSTON RD,1857,
527,020034000,Basement,,1272,WINSTON RD,1857,
528,020034000,Deck,,672,WINSTON RD,1857,
529,020034000,Open Porch,,32,WINSTON RD,1857,
530,020035000,First Floor,,1216,WINSTON RD,1855,
531,020035000,Basement,,1216,WINSTON RD,1855,
532,020035000,Concrete Patio,,523,WINSTON RD,1855,
533,020035000,Deck,,48,WINSTON RD,1855,
534,020035000,Finished 90% Story,,1216,WINSTON RD,1855,
535,020035000,Glass Enclosed 1/Sty,,96,WINSTON RD,1855,
536,020035000,Garage,,240,WINSTON RD,1855,
537,020035000,Storage,,240,WINSTON RD,1855,
538,020036000,First Floor,,1241,WINSTON RD,1851,
539,020036000,Basement,,1309,WINSTON RD,1851,
540,020036000,Deck,,140,WINSTON RD,1851,
541,020036000,Finished Attic,,491,WINSTON RD,1851,
542,020036000,Finished Half-Story,,1078,WINSTON RD,1851,
543,020036000,Open Porch,,24,WINSTON RD,1851,
544,020037000,First Floor,,3964,FIELD RD,1860,
545,020037000,Basement,,1725,FIELD RD,1860,
546,020037000,Open Porch,,105,FIELD RD,1860,
547,020037000,Patio,,264,FIELD RD,1860,
548,020037000,Screened Porch,,264,FIELD RD,1860,
549,020037000,Stoop,,30,FIELD RD,1860,
550,020038000,First Floor,,1714,FIELD RD,1858,
551,020038000,Second Floor,,804,FIELD RD,1858,
552,020038000,Basement,,1714,FIELD RD,1858,
553,020038000,Deck,,408,FIELD RD,1858,
554,020038000,Open Porch,,125,FIELD RD,1858,
555,020038000,Garage,,340,FIELD RD,1858,
556,020038000,Screened Porch,,128,FIELD RD,1858,
557,020039000,First Floor,,2203,WINSTON RD,1849,
558,020039000,Basement,,1730,WINSTON RD,1849,
559,020039000,Patio,,116,WINSTON RD,1849,
560,020039000,Slab,,12,WINSTON RD,1849,
561,020039000,Stoop,,27,WINSTON RD,1849,
562,020040000,First Floor,,950,WINSTON RD,1847,
563,020040000,Basement,,934,WINSTON RD,1847,
564,020040000,Canopy,,48,WINSTON RD,1847,
565,020040000,Stoop,,78,WINSTON RD,1847,
566,020041000,First Floor,,1156,WINSTON RD,1843,
567,020041000,Basement,,1020,WINSTON RD,1843,
568,020041000,Finished Half-Story,,870,WINSTON RD,1843,
569,020041000,Screened Porch,,280,WINSTON RD,1843,
570,020041000,Stone Patio,,253,WINSTON RD,1843,
571,020042000,First Floor,,1574,FIELD RD,1856,
572,020042000,Basement,,769,FIELD RD,1856,
573,020042000,Cathedral Ceiling,,372,FIELD RD,1856,
574,020042000,Open Porch,,70,FIELD RD,1856,
575,020042000,Screened Porch,,372,FIELD RD,1856,
576,020043000,First Floor,,1712,FIELD RD,1854,
577,020043000,Basement,,1705,FIELD RD,1854,
578,020043000,Concrete Patio,,294,FIELD RD,1854,
579,020043000,Carport,,399,FIELD RD,1854,
580,020043000,Open Porch,,176,FIELD RD,1854,
581,020044000,First Floor,,1319,OLD FARM RD,919,
582,020044000,Frame Enclosed 1/Sty,,192,OLD FARM RD,919,
583,020045000,First Floor,,1780,OLD FARM RD,913,
584,020045000,Basement,,1942,OLD FARM RD,913,
585,020045000,Open Porch,,50,OLD FARM RD,913,
586,020045000,Screened Porch,,135,OLD FARM RD,913,
587,020045000,Slab,,25,OLD FARM RD,913,
588,020046000,First Floor,,1948,OLD FARM RD,911,
589,020046000,Basement,,686,OLD FARM RD,911,
590,020046000,Open Porch,,63,OLD FARM RD,911,
591,020046000,Stoop,,30,OLD FARM RD,911,
592,020047000,First Floor,,2180,OLD FARM RD,907,
593,020047000,Basement,,2100,OLD FARM RD,907,
594,020047000,Open Porch,,130,OLD FARM RD,907,
595,020047000,Stoop,,48,OLD FARM RD,907,
596,020048000,First Floor,,1664,WINSTON RD,1839,
597,020048000,Basement,,1408,WINSTON RD,1839,
598,020048000,Concrete Patio,,108,WINSTON RD,1839,
599,020048000,Finished Half-Story,,1204,WINSTON RD,1839,
600,020048000,Stoop,,16,WINSTON RD,1839,
601,020049000,First Floor,,2475,WINSTON RD,1825,
602,020049000,Open Porch,,162,WINSTON RD,1825,
603,020049000,Screened Porch,,288,WINSTON RD,1825,
604,020050000,First Floor,,2038,OLD FARM RD,910,
605,020050000,Three Quarter Story,,1819,OLD FARM RD,910,
606,020050000,Open Porch,,252,OLD FARM RD,910,
607,020050000,Stone Patio,,384,OLD FARM RD,910,
608,020050000,Vaulted Ceiling,,219,OLD FARM RD,910,
609,020050100,First Floor,,2779,OLD FARM RD,906,
610,020050100,Open Porch,,145,OLD FARM RD,906,
611,020050100,Slab,,290,OLD FARM RD,906,
612,020050100,Stoop,,105,OLD FARM RD,906,
613,020051000,First Floor,,2590,OLD FARM RD,912,
614,020051000,Brick Patio,,280,OLD FARM RD,912,
615,020051000,Carport,,228,OLD FARM RD,912,
616,020051000,Open Porch,,287,OLD FARM RD,912,
617,020051000,Storage,,72,OLD FARM RD,912,
618,020052000,First Floor,,1631,OLD FARM RD,916,
619,020052000,Concrete Patio,,232,OLD FARM RD,916,
620,020052000,Deck,,545,OLD FARM RD,916,
621,020052000,Finished Half-Story,,240,OLD FARM RD,916,
622,020052000,Open Porch,,42,OLD FARM RD,916,
623,020052000,Loft,,585,OLD FARM RD,916,
624,020052000,Stone Patio,,600,OLD FARM RD,916,
625,020052000,First Floor,,1188,OLD FARM RD,916,
626,020052000,Deck,,63,OLD FARM RD,916,
627,020052000,Slab,,145,OLD FARM RD,916,
628,020053000,First Floor,,1928,WESTVIEW RD,1832,
629,020053000,Second Floor,,694,WESTVIEW RD,1832,
630,020053000,Basement,,558,WESTVIEW RD,1832,
631,020053000,Screened Porch,,161,WESTVIEW RD,1832,
632,020054000,First Floor,,1361,WINSTON RD,1823,
633,020054000,Deck,,701,WINSTON RD,1823,
634,020054000,Stoop,,27,WINSTON RD,1823,
635,020054100,First Floor,,1451,WINSTON RD,1821,
636,020054100,Brick Patio,,446,WINSTON RD,1821,
637,020054100,Basement,,1325,WINSTON RD,1821,
638,020054100,Concrete Patio,,126,WINSTON RD,1821,
639,020054100,Deck,,446,WINSTON RD,1821,
640,020054100,Stoop,,42,WINSTON RD,1821,
641,020054100,Vaulted Ceiling,,1451,WINSTON RD,1821,
642,020054200,First Floor,,1318,COTTAGE LN,905,
643,020054200,Second Floor,,440,COTTAGE LN,905,
644,020054200,Attached Shed,,112,COTTAGE LN,905,
645,020054200,Basement,,1164,COTTAGE LN,905,
646,020054200,Deck,,687,COTTAGE LN,905,
647,020054200,Finished Basement,,32,COTTAGE LN,905,
648,020054200,Finished Half-Story,,616,COTTAGE LN,905,
649,020054300,First Floor,,2578,COTTAGE LN,907,
650,020054300,Second Floor,,527,COTTAGE LN,907,
651,020054300,Basement,,390,COTTAGE LN,907,
652,020054300,Open Porch,,122,COTTAGE LN,907,
653,020054300,Stoop,,32,COTTAGE LN,907,
654,020054400,First Floor,,949,COTTAGE LN,909,
655,020054400,Second Floor,,664,COTTAGE LN,909,
656,020054400,Deck,,144,COTTAGE LN,909,
657,020054400,Open Porch,,50,COTTAGE LN,909,
658,020054500,First Floor,,2865,COTTAGE LN,911,
659,020054500,Brick Patio,,250,COTTAGE LN,911,
660,020054500,Deck,,130,COTTAGE LN,911,
661,020054500,Garage,,483,COTTAGE LN,911,
662,020054500,Screened Porch,,140,COTTAGE LN,911,
663,020054500,Slab,,204,COTTAGE LN,911,
664,020054600,First Floor,,1415,COTTAGE LN,915,
665,020054600,Basement,,782,COTTAGE LN,915,
666,020054600,Deck,,122,COTTAGE LN,915,
667,020054600,Finished Half-Story,,1202,COTTAGE LN,915,
668,020054600,Open Porch,,36,COTTAGE LN,915,
669,020054600,Stone Patio,,400,COTTAGE LN,915,
670,020054600,Stoop,,28,COTTAGE LN,915,
671,020054600,Unfinished Utility Area,,56,COTTAGE LN,915,
672,020055000,First Floor,,7974,COTTAGE LN,908,
673,020055100,First Floor,,198,COTTAGE LN,904,
674,020055100,Second Floor,,1643,COTTAGE LN,904,
675,020055100,Deck,,240,COTTAGE LN,904,
676,020055100,Finished Half-Story,,943,COTTAGE LN,904,
677,020055100,Stoop,,57,COTTAGE LN,904,
678,020055100,Unfinished Utility Area,,72,COTTAGE LN,904,
679,020055101,First Floor,,1002,WESTVIEW RD,1828,
680,020055101,Second Floor,,952,WESTVIEW RD,1828,
681,020055101,Basement,,952,WESTVIEW RD,1828,
682,020055101,Stoop,,60,WESTVIEW RD,1828,
683,020055101,Unfinished Utility Area,,40,WESTVIEW RD,1828,
684,020055110,First Floor,,1120,COTTAGE LN,910,
685,020055110,Second Floor,,1014,COTTAGE LN,910,
686,020055110,Open Porch,,168,COTTAGE LN,910,
687,020055110,Stoop,,25,COTTAGE LN,910,
688,020055200,First Floor,,1727,WINSTON RD,1815,
689,020055200,Basement,,1734,WINSTON RD,1815,
690,020055200,Glass Enclosed 1/Sty,,220,WINSTON RD,1815,
691,020055200,Stone Patio,,234,WINSTON RD,1815,
692,020055200,Stoop,,35,WINSTON RD,1815,
693,020055300,First Floor,,1512,ROSSER LN,901,
694,020055300,Basement,,1512,ROSSER LN,901,
695,020055300,Slab,,54,ROSSER LN,901,
696,020055300,Stoop,,36,ROSSER LN,901,
697,020055400,First Floor,,1902,ROSSER LN,905,
698,020055400,Basement,,1512,ROSSER LN,905,
699,020055400,Open W/Cover 2/Sty,,270,ROSSER LN,905,
700,020055400,Slab,,390,ROSSER LN,905,
701,020055500,First Floor,,1512,ROSSER LN,907,
702,020055500,Brick Patio,,408,ROSSER LN,907,
703,020055500,Basement,,1512,ROSSER LN,907,
704,020055500,Canopy,,216,ROSSER LN,907,
705,020055500,Stoop,,42,ROSSER LN,907,
706,020055500,Vaulted Ceiling,,320,ROSSER LN,907,
707,020055600,First Floor,,1512,ROSSER LN,909,
708,020055600,Brick Patio,,42,ROSSER LN,909,
709,020055600,Basement,,1512,ROSSER LN,909,
710,020055600,Stoop,,42,ROSSER LN,909,
711,020055800,First Floor,,1928,WESTVIEW RD,1822,
712,020055800,Second Floor,,1102,WESTVIEW RD,1822,
713,020055800,Brick Patio,,350,WESTVIEW RD,1822,
714,020055800,Basement,,1804,WESTVIEW RD,1822,
715,020055800,Finished Half-Story,,1044,WESTVIEW RD,1822,
716,020055800,Screened Porch,,84,WESTVIEW RD,1822,
717,020055800,Stoop,,60,WESTVIEW RD,1822,
718,020055800,Unfinished Utility Area,,32,WESTVIEW RD,1822,
719,020056000,First Floor,,2347,ROSSER LN,900,
720,020056000,Second Floor,,962,ROSSER LN,900,
721,020056000,Finished Enclosed Porch,,131,ROSSER LN,900,
722,020056000,Stone Patio,,176,ROSSER LN,900,
723,020056000,Stoop,,79,ROSSER LN,900,
724,020057000,First Floor,,1514,ROSSER LN,902,
725,020057000,Second Floor,,912,ROSSER LN,902,
726,020057000,Open Porch,,18,ROSSER LN,902,
727,020057000,Garage,,528,ROSSER LN,902,
728,020057000,Pergola,,160,ROSSER LN,902,
729,020057000,Stone Patio,,160,ROSSER LN,902,
730,020058000,First Floor,,1280,ROSSER LN,908,
731,020058000,Basement,,1282,ROSSER LN,908,
732,020058000,Open Porch,,56,ROSSER LN,908,
733,020058000,Frame Enclosed 1/Sty,,216,ROSSER LN,908,
734,020058000,Stoop,,25,ROSSER LN,908,
735,020059000,First Floor,,843,ROSSER LN,912,
736,020059000,Basement,,858,ROSSER LN,912,
737,020059000,Finished Half-Story,,858,ROSSER LN,912,
738,020059000,Slab,,40,ROSSER LN,912,
739,020059000,Stoop,,90,ROSSER LN,912,
740,020060000,First Floor,,2458,ROSSER LN,918,
741,020060000,Basement,,1403,ROSSER LN,918,
742,020060000,Deck,,322,ROSSER LN,918,
743,020060000,Stoop,,20,ROSSER LN,918,
744,020061000,First Floor,,2164,ROSSER LN,920,
745,020061000,Basement Garage,,273,ROSSER LN,920,
746,020061000,Basement,,2136,ROSSER LN,920,
747,020061000,Carport,,187,ROSSER LN,920,
748,020061000,Finished Two-Thirds,,1485,ROSSER LN,920,
749,020061000,Finished Attic,,273,ROSSER LN,920,
750,020061000,Open Porch,,56,ROSSER LN,920,
751,020061000,Screened Porch,,187,ROSSER LN,920,
752,020061000,Stoop,,21,ROSSER LN,920,
753,020062000,First Floor,,1955,ROSSER LN,924,
754,020062000,Basement,,1535,ROSSER LN,924,
755,020062000,Canopy,,56,ROSSER LN,924,
756,020062000,Deck,,168,ROSSER LN,924,
757,020062000,Finished Attic,,729,ROSSER LN,924,
758,020062000,Open Porch,,64,ROSSER LN,924,
759,020062000,Screened Porch,,163,ROSSER LN,924,
760,020062000,Stone Patio,,420,ROSSER LN,924,
761,020062000,Stoop,,56,ROSSER LN,924,
762,020063000,First Floor,,2258,ROSSER LN,928,
763,020063000,Three Quarter Story,,1402,ROSSER LN,928,
764,020063000,Basement,,1678,ROSSER LN,928,
765,020063000,Deck,,411,ROSSER LN,928,
766,020063000,Stoop,,56,ROSSER LN,928,
767,020063000,Sunroom,,193,ROSSER LN,928,
768,020064000,First Floor,,1578,ROSSER LN,932,
769,020064000,Basement,,775,ROSSER LN,932,
770,020064000,Deck,,534,ROSSER LN,932,
771,020064000,Finished Half-Story,,1326,ROSSER LN,932,
772,020064000,Glass Enclosed 1/Sty,,240,ROSSER LN,932,
773,020065000,First Floor,,2185,ROSSER LN,938,
774,020065000,Basement,,1370,ROSSER LN,938,
775,020065000,Carport,,336,ROSSER LN,938,
776,020065000,Finished Attic,,1190,ROSSER LN,938,
777,020065000,Piers,,180,ROSSER LN,938,
778,020065000,Stoop,,12,ROSSER LN,938,
779,020066000,First Floor,,1909,ROSSER LN,942,
780,020066000,Canopy,,108,ROSSER LN,942,
781,020066000,Carport,,165,ROSSER LN,942,
782,020066000,Screened Porch,,150,ROSSER LN,942,
783,020066000,Stone Patio,,932,ROSSER LN,942,
784,020066000,Stoop,,45,ROSSER LN,942,
785,020068000,First Floor,,3697,RUGBY RD,1007,
786,020068000,Basement,,1810,RUGBY RD,1007,
787,020068000,Finished Half-Story,,1512,RUGBY RD,1007,
788,020068000,Open Porch,,304,RUGBY RD,1007,
789,020068000,Stone Patio,,973,RUGBY RD,1007,
790,020068000,Stoop,,44,RUGBY RD,1007,
791,020069000,First Floor,,2148,RUGBY RD,933,
792,020069000,Second Floor,,2188,RUGBY RD,933,
793,020069000,Brick Patio,,904,RUGBY RD,933,
794,020069000,Basement,,479,RUGBY RD,933,
795,020069000,Stone Patio,,84,RUGBY RD,933,
796,020069000,Stoop,,95,RUGBY RD,933,
797,020070000,First Floor,,2456,RUGBY RD,929,
798,020070000,Second Floor,,2024,RUGBY RD,929,
799,020070000,Basement,,808,RUGBY RD,929,
800,020070000,Open Porch,,652,RUGBY RD,929,
801,020070000,Unfinished Attic,,2024,RUGBY RD,929,
802,020070000,First Floor,,792,RUGBY RD,929,
803,020070000,Basement,,396,RUGBY RD,929,
804,020072000,First Floor,,1468,RUGBY RD,921,
805,020072000,Basement,,1204,RUGBY RD,921,
806,020072000,Deck,,264,RUGBY RD,921,
807,020072000,Finished Two-Thirds,,1204,RUGBY RD,921,
808,020072000,Finished Attic,,616,RUGBY RD,921,
809,020072000,Glass Enclosed 1/Sty,,50,RUGBY RD,921,
810,020072000,Pergola,,96,RUGBY RD,921,
811,020072000,Stone Patio,,456,RUGBY RD,921,
812,020072000,Stoop,,54,RUGBY RD,921,
813,020072000,Unfinished Attic,,588,RUGBY RD,921,
814,020073000,First Floor,,1208,RUGBY RD,919,
815,020073000,Second Floor,,1200,RUGBY RD,919,
816,020073000,Basement,,390,RUGBY RD,919,
817,020073000,Open Porch,,55,RUGBY RD,919,
818,020073000,Glass Enclosed 1/Sty,,216,RUGBY RD,919,
819,020073000,Screened Porch,,54,RUGBY RD,919,
820,020074000,First Floor,,2665,RUGBY RD,917,
821,020074000,Second Floor,,1146,RUGBY RD,917,
822,020074000,Brick Patio,,757,RUGBY RD,917,
823,020074000,Finished Half-Story,,260,RUGBY RD,917,
824,020074000,Stoop,,45,RUGBY RD,917,
825,020075000,First Floor,,2116,RUGBY RD,915,
826,020075000,Canopy,,24,RUGBY RD,915,
827,020075000,Finished Half-Story,,1000,RUGBY RD,915,
828,020075000,Stoop,,64,RUGBY RD,915,
829,020076000,First Floor,,1319,RUGBY RD,905,
830,020076000,Open Porch,,192,RUGBY RD,905,
831,020076000,Stoop,,96,RUGBY RD,905,
832,020077000,First Floor,,1890,RUGBY RD,901,
833,020077000,Second Floor,,74,RUGBY RD,901,
834,020077000,Three Quarter Story,,1554,RUGBY RD,901,
835,020077000,Basement,,1554,RUGBY RD,901,
836,020077000,Concrete Patio,,759,RUGBY RD,901,
837,020077000,Deck,,215,RUGBY RD,901,
838,020077000,Screened Porch,,182,RUGBY RD,901,
839,020077000,Stone Patio,,48,RUGBY RD,901,
840,030001000,First Floor,,1200,RUGBY RD,1106,
841,030001000,Second Floor,,1200,RUGBY RD,1106,
842,030001000,Basement,,300,RUGBY RD,1106,
843,030001000,Canopy,,40,RUGBY RD,1106,
844,030001000,Finished Attic,,1200,RUGBY RD,1106,
845,030001000,Open Porch,,144,RUGBY RD,1106,
846,030001000,Glass Enclosed 1/Sty,,258,RUGBY RD,1106,
847,030001000,Stoop,,40,RUGBY RD,1106,
848,030002000,First Floor,,1010,RUGBY RD,1102,
849,030002000,Second Floor,,1010,RUGBY RD,1102,
850,030002000,Basement,,567,RUGBY RD,1102,
851,030002000,Finished Enclosed Porch,,135,RUGBY RD,1102,
852,030002000,Finished Half-Story,,306,RUGBY RD,1102,
853,030002000,Garage,,306,RUGBY RD,1102,
854,030002000,Stoop,,60,RUGBY RD,1102,
855,030003000,First Floor,,1962,RUGBY AVE,1717,
856,030003000,Basement,,1548,RUGBY AVE,1717,
857,030003000,Open Porch,,24,RUGBY AVE,1717,
858,030003000,Stone Patio,,140,RUGBY AVE,1717,
859,030004000,First Floor,,1442,RUGBY AVE,1711,
860,030004000,Three Quarter Story,,1314,RUGBY AVE,1711,
861,030004000,Open Porch,,52,RUGBY AVE,1711,
862,030004000,Screened Porch,,84,RUGBY AVE,1711,
863,030004000,Stone Patio,,411,RUGBY AVE,1711,
864,030005000,First Floor,,1433,RUGBY AVE,1715,
865,030005000,Open Porch,,80,RUGBY AVE,1715,
866,030006000,First Floor,,1525,RUGBY AVE,1701,
867,030006000,Basement,,1460,RUGBY AVE,1701,
868,030006000,Concrete Patio,,342,RUGBY AVE,1701,
869,030006000,Finished Enclosed Porch,,60,RUGBY AVE,1701,
870,030006000,Finished Half-Story,,1250,RUGBY AVE,1701,
871,030006000,Open Porch,,198,RUGBY AVE,1701,
872,030006000,Glass Enclosed 1/Sty,,120,RUGBY AVE,1701,
873,030006000,Garage,,792,RUGBY AVE,1701,
874,030006000,Stoop,,28,RUGBY AVE,1701,
875,030006100,First Floor,,604,RUGBY AVE,1705,
876,030006100,Stoop,,44,RUGBY AVE,1705,
877,030006100,First Floor,,1751,RUGBY AVE,1705,
878,030006100,Second Floor,,988,RUGBY AVE,1705,
879,030006100,Basement,,1172,RUGBY AVE,1705,
880,030006100,Finished Attic,,988,RUGBY AVE,1705,
881,030006100,Open Porch,,198,RUGBY AVE,1705,
882,030006100,Glass Enclosed 1/Sty,,143,RUGBY AVE,1705,
883,030006100,Screened Porch,,198,RUGBY AVE,1705,
884,030006100,Stoop,,36,RUGBY AVE,1705,
885,030007000,First Floor,,1023,STONEFIELD LN,1106,
886,030007000,Slab,,24,STONEFIELD LN,1106,
887,030007000,Stone Patio,,40,STONEFIELD LN,1106,
888,030008000,First Floor,,1623,RUGBY AVE,1643,
889,030008000,Stoop,,68,RUGBY AVE,1643,
890,030009000,First Floor,,825,RUGBY AVE,1641,
891,030009000,Basement,,825,RUGBY AVE,1641,
892,030009000,Open Porch,,120,RUGBY AVE,1641,
893,030010000,First Floor,,1500,RUGBY AVE,1637,
894,030010000,Basement,,800,RUGBY AVE,1637,
895,030010000,Finished Two-Thirds,,800,RUGBY AVE,1637,
896,030010000,Open Porch,,28,RUGBY AVE,1637,
897,030010000,Stone Patio,,402,RUGBY AVE,1637,
898,030010000,Stoop,,18,RUGBY AVE,1637,
899,030011000,First Floor,,905,RUGBY AVE,1627,
900,030011000,Basement,,736,RUGBY AVE,1627,
901,030011000,Deck,,438,RUGBY AVE,1627,
902,030011000,Finished Half-Story,,736,RUGBY AVE,1627,
903,030011000,Screened Porch,,180,RUGBY AVE,1627,
904,030011000,Stoop,,32,RUGBY AVE,1627,
905,030012000,First Floor,,1696,RUGBY AVE,1625,
906,030012000,Second Floor,,912,RUGBY AVE,1625,
907,030012000,Basement,,816,RUGBY AVE,1625,
908,030012000,Concrete Patio,,130,RUGBY AVE,1625,
909,030012000,Open Porch,,15,RUGBY AVE,1625,
910,030012000,Screened Porch,,240,RUGBY AVE,1625,
911,030012000,Slab,,29,RUGBY AVE,1625,
912,030012000,Stoop,,28,RUGBY AVE,1625,
913,030013000,First Floor,,912,RUGBY AVE,1623,
914,030013000,Open Porch,,176,RUGBY AVE,1623,
915,030014000,First Floor,,2101,RUGBY AVE,1621,
916,030014000,Concrete Patio,,313,RUGBY AVE,1621,
917,030014000,Open Porch,,38,RUGBY AVE,1621,
918,030014000,Screened Porch,,123,RUGBY AVE,1621,
919,030014000,Stoop,,43,RUGBY AVE,1621,
920,030015000,First Floor,,1431,HERNDON RD,1105,
921,030015000,Three Quarter Story,,1053,HERNDON RD,1105,
922,030015000,Finished Half-Story,,324,HERNDON RD,1105,
923,030015000,Open Porch,,86,HERNDON RD,1105,
924,030015000,Stoop,,20,HERNDON RD,1105,
925,030016000,First Floor,,2275,RUGBY AVE,1549,
926,030016000,Three Quarter Story,,1271,RUGBY AVE,1549,
927,030016000,Brick Patio,,144,RUGBY AVE,1549,
928,030016000,Basement,,883,RUGBY AVE,1549,
929,030016000,Open Porch,,28,RUGBY AVE,1549,
930,030016000,Garage,,264,RUGBY AVE,1549,
931,030016000,Slab,,12,RUGBY AVE,1549,
932,030018000,First Floor,,1097,RUGBY AVE,1545,
933,030018000,Open Porch,,16,RUGBY AVE,1545,
934,030018000,Stoop,,24,RUGBY AVE,1545,
935,030019000,First Floor,,1317,RUGBY AVE,1600,
936,030019000,Screened Porch,,195,RUGBY AVE,1600,
937,030019000,Slab,,40,RUGBY AVE,1600,
938,030019000,Stone Patio,,360,RUGBY AVE,1600,
939,030019000,Storage,,143,RUGBY AVE,1600,
940,030019000,Stoop,,20,RUGBY AVE,1600,
941,030020000,First Floor,,1159,RUGBY AVE,1606,
942,030020000,Concrete Patio,,221,RUGBY AVE,1606,
943,030020000,Finished Enclosed Porch,,131,RUGBY AVE,1606,
944,030020000,Finished 90% Story,,832,RUGBY AVE,1606,
945,030020000,Open Porch,,28,RUGBY AVE,1606,
946,030021000,First Floor,,1654,RUGBY AVE,1610,
947,030021000,Basement,,664,RUGBY AVE,1610,
948,030021000,Canopy,,79,RUGBY AVE,1610,
949,030021000,Finished Half-Story,,930,RUGBY AVE,1610,
950,030021000,Open Porch,,79,RUGBY AVE,1610,
951,030022000,First Floor,,1142,RUGBY AVE,1620,
952,030022000,Basement,,1142,RUGBY AVE,1620,
953,030022000,Open Porch,,150,RUGBY AVE,1620,
954,030022000,Screened W/Cover 2/Sty,,45,RUGBY AVE,1620,
955,030022000,Stoop,,20,RUGBY AVE,1620,
956,030022000,First Floor,,672,RUGBY AVE,1620,
957,030022000,Second Floor,,672,RUGBY AVE,1620,
958,030022000,Screened Porch,,45,RUGBY AVE,1620,
